评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
知道了，马上申遗思密达,2022-02-25 10:07:34,5,评论,知道了，马上申遗思密达,0.4825
注意身体,2022-02-25 10:02:23,5,评论,注意身体,0.8541
神,2022-02-25 09:48:50,5,评论,神,0.7053
申遗了思密达[doge],2022-02-25 09:46:39,5,评论,申遗了思密达,0.3377
姑娘，即便不掉下水，光脚丫一直泡在冷水里很不好,2022-02-25 09:35:52,3,评论,姑娘，即便不掉下水，光脚丫一直泡在冷水里很不好,0.1803
太厉害啦,2022-02-25 09:07:19,5,评论,太厉害啦,0.5285
加油，追梦人,2022-02-25 08:54:43,5,评论,加油，追梦人,0.9643
这就是传说中的一苇渡江吧,2022-02-24 23:35:21,5,评论,这就是传说中的一苇渡江吧,0.5043
祖安的结局是什么呢,2022-03-11 13:53:21,5,评论,祖安的结局是什么呢,0.3655
平衡力牛啊,2022-02-26 22:03:45,5,评论,平衡力牛啊,0.621
加油up主[星星眼]下雨天小心别感冒啦，我们有您这样的传承者真的很幸运！[爱心],2022-02-26 18:41:38,4,评论,加油up主,0.8251
感觉饱和度可以调低一点,2022-02-26 12:10:17,5,评论,感觉饱和度可以调低一点,0.7281
建议你换个天气，不过雨天相对来说凉爽不晒得慌。,2022-02-25 13:02:16,5,评论,建议你换个天气，不过雨天相对来说凉爽不晒得慌。,0.7087
够凉的吧，不举杆太容易摔了。,2022-02-25 12:30:30,3,评论,够凉的吧，不举杆太容易摔了。,0.2748
注意安全up,2022-02-25 12:10:22,5,评论,注意安全up,0.452
我的六级号要让我儿子来继承，女儿就算了，这不适合女孩,2022-02-25 09:58:39,6,评论,我的六级号要让我儿子来继承，女儿就算了，这不适合女孩,0.0359
大受震撼,2022-02-26 13:16:05,4,评论,大受震撼,0.9848
下雨导致，水流变大了,2022-02-26 13:14:46,5,评论,下雨导致，水流变大了,0.2718
点进去第一幕我都以为姑娘你会武功,2022-02-25 13:10:33,5,评论,点进去第一幕我都以为姑娘你会武功,0.198
b站抖音都关注了  杨柳小姐姐加油😊[打call][打call][打call],2022-02-25 12:25:21,5,评论,b站抖音都关注了 杨柳小姐加油😊,0.8375
好棒！这是功夫了,2022-02-24 23:54:51,5,评论,好棒！这是功夫了,0.9852
还说你不会武功?,2022-02-24 22:34:31,6,评论,还说你不会武功?,0.21
太强了[给心心],2022-02-26 17:36:31,6,评论,太强了,0.3773
致敬[打call],2022-02-26 17:28:49,5,评论,致敬,0.9891
贵州遵义人表示，夏天经常看到老大爷一根柱子当帆船在河里玩，,2022-02-26 12:39:23,3,评论,贵州遵义人表示，夏天经常看到老大爷一根柱子当帆船在河里玩，,0.5884
有一说一这个衣服我不太喜欢,2022-02-25 14:22:10,5,评论,有一说一这个衣服我不太喜欢,0.3039
不喜欢走呗[OK],2022-02-25 14:38:46,5,回复,不喜欢走呗,0.2588
说一句显得你什么了，就喜欢牛仔破布是吧,2022-02-25 14:39:46,5,回复,说一句显得你什么了，就喜欢牛仔破布是吧,0.2744
我觉得换成蓝色会更好一些,2022-02-25 15:18:52,5,回复,我觉得换成蓝色会更好一些,0.5822
好奇，独竹不应该是一根竹子么，这是两根应该叫双竹飘吧[tv_皱眉],2022-02-25 13:58:37,6,评论,好奇，独竹不应该是一根竹子么，这是两根应该叫双竹飘吧,0.0446
不是BGM可能我可能都不会看完,2022-02-25 13:14:22,3,评论,不是BGM可能我可能都不会看完,0.0161
好厉害！！！,2022-02-25 11:40:34,6,评论,好厉害！,0.8539
老实说这个衣服还有动作感觉和情景很不搭，可以试一下全白或者全黑，然后配个斗笠，塑造武侠感,2022-02-25 10:38:24,4,评论,老实说这个衣服还有动作感觉和情景很不搭，可以试一下全白或者全黑，然后配个斗笠，塑造武侠感,0.532
姐姐有外网账号吗[妙啊]想去看看评论[妙啊][妙啊][妙啊],2022-02-25 14:36:15,5,评论,姐有外网账号吗,0.2229
太强了[支持]我狗刨还不利索呢[doge],2022-02-25 08:15:24,5,评论,太强了,0.3773
这不火怎么会,2022-02-25 01:20:53,5,评论,这不火怎么会,0.0738
牛逼,2022-02-24 21:57:20,5,评论,牛逼,0.693
想问一下160+能练不[吃瓜],2022-02-24 21:42:56,5,评论,想问一下160+能练不,0.1646
韩国:西八！【正在试图偷】,2022-02-26 17:30:47,5,评论,韩国:西八！【正在试图偷】,0.1952
注意防韩,2022-02-26 15:59:58,5,评论,注意防韩,0.3397
不懂就问，需要童子功么,2022-02-26 13:39:53,3,评论,不懂就问，需要童子功么,0.0499
还厉害啊,2022-02-26 13:27:41,4,评论,还厉害啊,0.5001
这个，刚开头雨下那么大，衣服为什么不会湿，后面掉湖里才湿了？这是科学吗？,2022-02-26 09:58:28,5,评论,这个，刚开头雨下那么大，衣服为什么不会湿，后面掉湖里才湿了？这是科学吗？,0.0126
辛苦辛苦。,2022-02-25 13:56:24,5,评论,辛苦。,0.8671
唐生智卧槽,2022-02-25 08:33:49,6,评论,唐生智卧槽,0.0237
一把关注了，up厉害,2022-02-25 00:24:37,4,评论,一把关注了，up厉害,0.5862
加油！保护非遗传统文化需要新一代的人担负起责任!,2022-02-24 22:56:03,5,评论,加油！保护非遗传统文化需要新一代的人担负起责任!,0.9581
赞,2022-02-24 22:10:06,4,评论,赞,0.9908
小姐姐的用心努力我们都知道，所以现在别感冒了，很危险的[难过],2022-02-24 22:09:51,3,评论,小姐的用心努力我们都知道，所以现在别感冒了，很危险的,0.7087
这个天淋雨太冷了，有点心疼up主,2022-02-24 22:08:07,5,评论,这个天淋雨太冷了，有点心疼up主,0.369
BGM是什么,2022-02-24 21:59:52,5,评论,BGM是什么,0.3799
加油！！！,2022-02-24 21:57:43,5,评论,加油！,0.9475
[拥抱][拥抱][拥抱]姐姐好棒[支持][支持][支持][支持]觉得自己好废[笑哭][笑哭]向姐姐学习[加油][加油][加油],2022-02-24 21:58:40,6,评论,,0.5678
小姐姐要注意身体[拥抱][拥抱][拥抱],2022-02-24 21:59:09,6,回复,小姐要注意身体,0.5367
小姐姐！爱你！看着都疼啊……,2022-02-24 21:41:44,3,评论,小姐！爱你！看着都疼啊…,0.36
助力每一个梦想,2022-02-24 21:41:51,6,评论,助力每一个梦想,0.9923
敬佩[支持],2022-02-24 21:41:11,5,评论,敬佩,0.9597
请问小姐姐是在哪个景区呀？,2022-02-24 21:36:58,5,评论,请问小姐是在哪个景区呀？,0.1189
独立寒江雨,2022-02-24 21:21:57,6,评论,独立寒江雨,0.6943
要注意安全！！！！！,2022-02-26 17:31:02,5,评论,要注意安全！,0.499
竹子不会沉下去吗,2022-02-26 13:35:42,3,评论,竹子不会沉下去吗,0.0377
也许独竹漂在古代是用来祭祀龙王，保佑风调雨顺，才会在雨天祭祀吧,2022-02-26 11:08:37,6,评论,也许独竹漂在古代是用来祭祀龙王，保佑风调雨顺，才会在雨天祭祀吧,0.5561
中华文明从未断代，谁也抢不走未来也必将再次辉煌,2022-02-26 10:30:29,5,评论,中华文明从未断代，谁也抢不走未来也必将再次辉煌,0.9559
upup，小心风湿和痛经啊，我年纪轻轻因为以前没注意，现在痛的死去活来[大哭],2022-02-26 00:14:46,4,评论,up，小心风湿和痛经啊，我年纪轻因为以前没注意，现在痛的死去活来,0.3602
[点赞]哎，我这种体重就告别这个功夫了[疼][抓狂],2022-02-25 08:02:15,6,评论,,0.5678
我的币上交了,2022-02-25 07:55:57,5,评论,我的币上交了,0.1692
所以一苇渡江是真的,2022-02-26 18:48:38,3,评论,所以一苇渡江是真的,0.5181
化生寺发动法术一苇渡江,2022-02-26 18:46:07,6,评论,化生寺发动法术一苇渡江,0.4886
[藏狐],2022-02-26 13:21:08,2,评论,,0.5678
小时候看到有很多老头老太太喜欢在湘江河玩这个，年轻人都没见过玩，现在连玩这个的老头老太太都少了。,2022-02-25 15:22:49,6,评论,小时候看到有很多老头老太喜欢在湘江河玩这个，年轻人都没见过玩，现在连玩这个的老头老太都少了。,0.6706
好美,2022-02-25 06:52:18,5,评论,好美,0.988
摔水里的时候我才看懂这个视频。加油什么的太单薄了，我会一直支持你,2022-02-25 03:55:44,5,评论,摔水里的时候我才看懂这个视频。加油什么的太单薄了，我会一直支持你,0.596
[鼓掌][鼓掌][鼓掌]太牛了,2022-02-25 02:39:46,5,评论,太牛了,0.4503
姐姐好美[打call],2022-02-25 02:25:32,5,评论,姐好美,0.9975
加油[打call]祝福你走向世界舞台[支持],2022-02-25 02:16:49,5,评论,加油,0.9596
up主辛苦了，要注意安全啊,2022-02-25 01:50:57,5,评论,up主辛苦了，要注意安全啊,0.7871
下雨天不会操作吧,2022-02-25 01:41:20,5,评论,下雨天不会操作吧,0.1379
[洛天依_打call][洛天依_打call][洛天依·夜航星_起飞],2022-02-25 01:39:14,5,评论,,0.5678
投币支持一下姐姐大人[打call][打call][打call][打call][打call],2022-02-25 01:24:25,4,评论,投币支持一下姐大人,0.9951
看哭了哈哈好没出息…up一定可以的！,2022-02-25 01:23:26,6,评论,看哭了哈好没出息…up一定可以的！,0.9451
注意安全注意身体啊[给心心],2022-02-25 00:49:12,5,评论,注意安全注意身体啊,0.8695
衣服湿了，影响平衡[点赞]个人感觉还是身体重要，不过，还是加油吧！,2022-02-25 00:36:49,4,评论,衣服湿了，影响平衡个人感觉还是身体重要，不过，还是加油吧！,0.6505
太美了，加油加油，现在我也知道啦,2022-02-25 00:24:00,5,评论,太美了，加油，现在我也知道啦,0.9658
姐姐注意安全呀,2022-02-25 00:14:26,5,评论,姐注意安全呀,0.8058
哇哇哇！！,2022-02-25 00:13:56,5,评论,哇！,0.78
小姐姐注意保暖[脸红],2022-02-25 00:12:50,4,评论,小姐注意保暖,0.6073
姐姐，你通常在哪表演，我想列入未来的行程计划中[doge],2022-02-25 00:05:57,5,评论,姐，你通常在哪表演，我想列入未来的行程计划中,0.9664
雨中独竹漂，太有意境了,2022-02-24 23:53:12,5,评论,雨中独竹漂，太有意境了,0.5312
虽然我看不懂，但是依旧很震惊，一键三连给了,2022-02-24 23:38:49,6,评论,虽然我看不懂，但是依旧很震惊，一键三连给了,0.7754
落水时，我看到两个弹幕：“是我想看的，哈哈哈哈哈哈”“现在不冷吗哈哈哈哈哈”心生感叹,2022-02-24 23:37:14,5,评论,落水时，我看到两个弹幕：“是我想看的，哈”“现在不冷吗哈”心生感叹,0.9396
UP太棒了,2022-02-24 23:26:53,5,评论,UP太棒了,0.9345
好棒！！！,2022-02-24 23:18:00,5,评论,好棒！,0.9946
这是何仙姑本姑吧[星星眼],2022-02-24 23:17:56,5,评论,这是何仙姑本姑吧,0.1684
好像仙境一般,2022-02-24 23:10:26,5,评论,好像仙境一般,0.5795
很好！不过下回选个好天气再拍，雨天这样容易生病,2022-02-24 23:09:27,6,评论,很好！不过下回选个好天气再拍，雨天这样容易生病,0.7519
加油加油加油好激动哇哇哇,2022-02-24 23:09:10,4,评论,加油好激动哇,0.9966
我会带着竹子一起沉下去,2022-02-24 23:04:10,6,评论,我会带着竹子一起沉下去,0.8456
这期的风格不一样哦，这样展现出来挺好的，让更多了解过程，这本来就是非常困难，加油小姐姐～,2022-02-24 22:44:08,5,评论,这期的风格不一样哦，这样展现出来挺好的，让更多了解过程，这本来就是非常困难，加油小姐～,0.9722
辛苦了,2022-02-24 22:34:50,6,评论,辛苦了,0.8785
不知道什么时候思密达会抄去[doge],2022-02-24 22:26:19,6,评论,不知道什么时候思密达会抄去,0.1017
咱也不是较真，但这确实不是下雨而是旁边在洒水[辣眼睛],2022-02-24 22:25:10,5,评论,咱也不是较真，但这确实不是下雨而是旁边在洒水,0.0558
终于等来了,2022-02-24 21:07:43,4,评论,终于等来了,0.8591
注意安全，别感冒了,2022-02-24 20:35:11,6,评论,注意安全，别感冒了,0.8504
天气好冷，注意保暖[拥抱]加油[坎公骑冠剑_吃鸡],2022-02-24 20:24:47,4,评论,天气好冷，注意保暖,0.8686
如果加上防护的话，一定会有很多游客来试试吧,2022-02-26 17:29:30,5,评论,如果加上防护的话，一定会有很多游客来试吧,0.5559
看到这个视频，我就想说我想起了一个姑娘，她也是在独竹上跳舞的，她叫杨柳，结果一看up主的名字，哦，就是你呀。[星星眼][星星眼][星星眼],2022-02-25 22:18:23,4,评论,看到这个视频，我就想说我想起了一个姑娘，她也是在独竹上跳舞的，她叫杨柳，结果一看up主的名字，哦，就是你呀。,0.6061
提个小建议，搞个航拍？在船里拍镜头好晃看着有点晕。,2022-02-25 00:46:06,5,评论,提个小建议，搞个航拍？在船里拍镜头好晃看着有点晕。,0.0639
老外：你还说你们不会武功？[doge],2022-02-24 20:46:18,5,评论,老外：你还说你们不会武功？,0.2977
中国传统艺术可以传承下去.希望你注意安全.,2022-02-26 22:04:50,4,评论,中国传统艺术可以传承下去.希望你注意安全.,0.8316
看完视频 我也没有理由不写小说继续拖更了[傲娇][傲娇][傲娇],2022-02-26 11:05:30,5,评论,看完视频 我也没有理由不写小说继续拖更了,0.1046
这衣服能有游泳吗  注意安全身体健康，万事如意,2022-02-25 01:40:29,4,评论,这衣服能有游泳吗 注意安全身体健康，万事如意,0.9351
光脚的话会不会被竹子的毛刺扎啊,2022-02-26 13:43:32,3,评论,光脚的话会不会被竹子的毛刺扎啊,0.3914
中国的一些非遗，一边是没人传承渐渐失传，一边是有人想学却没有门道,2022-02-25 19:33:41,5,评论,中国的一些非遗，一边是没人传承渐失传，一边是有人想学却没有门道,0.2245
加油加油！,2022-02-24 20:57:38,6,评论,加油！,0.9475
给你硬币，加油吧,2022-02-24 20:48:32,5,评论,给你硬币，加油吧,0.6356
一定要注意安全 很关心你 很有信念感！,2022-02-24 20:03:41,5,评论,一定要注意安全 很关心你 很有信念感！,0.9737
加油！[点赞][点赞][点赞],2022-02-26 16:15:46,5,评论,加油！,0.9475
这是怎么做到的[小电视_吃惊],2022-02-24 21:12:58,5,评论,这是怎么做到的,0.2508
好冷的,2022-02-24 21:05:15,6,评论,好冷的,0.5942
姐姐加油啊，注意别感冒！[给心心],2022-02-24 20:35:41,5,评论,姐加油啊，注意别感冒！,0.9661
我尊重汉服，尊重传统，尊重小姐姐的努力，加油！,2022-02-26 16:42:43,4,评论,我尊重汉服，尊重传统，尊重小姐的努力，加油！,0.9825
太拼了,2022-02-24 20:32:06,5,评论,太拼了,0.2799
我尊重汉服，尊重传统，尊重小姐姐的努力，加油！,2022-02-26 16:42:43,4,评论,我尊重汉服，尊重传统，尊重小姐的努力，加油！,0.9825
太拼了,2022-02-24 20:32:06,5,评论,太拼了,0.2799
除了点赞投币收藏之外还想喊一声老婆。[doge],2022-02-24 20:30:59,4,评论,除了点赞投币收藏之外还想喊一声老婆。,0.9113
好久没看到你啦。,2022-02-24 20:08:18,4,评论,好久没看到你啦。,0.7008
注意身体啊，身体要是垮了又得耽误一段时间[吃瓜],2022-02-25 01:39:41,5,评论,注意身体啊，身体要是垮了又得耽误一段时间,0.2561
姐姐好厉害啊[星星眼][喜欢],2022-02-24 17:45:13,6,评论,姐好厉害啊,0.9334
一定要做好非遗传承，你喜不喜欢不重要，真正重要的是防止被别人偷走,2022-02-26 15:43:20,5,评论,一定要做好非遗传承，你喜不喜欢不重要，真正重要的是防止被别人偷走,0.8109
加油＾０＾~,2022-02-26 13:51:47,3,评论,加油＾０＾~,0.9867
多发点失败的   以前卖艺的都得让人觉得不容易心疼  [打call][打call][打call],2022-02-25 01:42:33,4,评论,多发点失败的 以前卖艺的都得让人觉得不容易心疼 ,0.1226
下雨，不要在降温的时候练习，容易失温,2022-02-24 18:25:56,6,评论,下雨，不要在降温的时候练习，容易失温,0.3169
别这样，我还是爱你的,2022-02-24 18:10:40,4,评论,别这样，我还是爱你的,0.6143
呜呜呜呜呜呜,2022-02-24 18:10:44,6,评论,呜,0.6025
好棒[热词系列_吹爆],2022-02-24 18:10:21,4,评论,好棒,0.9976
太牛了,2022-02-24 18:06:31,5,评论,太牛了,0.4503
up身体最重要，你之前带过我们的惊艳已经很多很多了，要照顾好自己啊,2022-02-24 18:02:35,4,评论,up身体最重要，你之前带过我们的惊艳已经很多了，要照顾好自己啊,0.9811
