评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
中华文化的精髓在华夏子孙的骨子里。这是外国永远无法复制的。,2017-11-10 14:19:17,6,评论,中华文化的精髓在华夏子孙的骨子里。这是外国永远无法复制的。,0.9998
世界是谁？,2017-11-10 14:14:58,6,评论,世界是谁？,0.0428
不知道能打哪儿去找这么个匠人，指不定能做个徒弟来学一下人家的手艺。,2017-11-10 13:30:49,3,评论,不知道能打哪儿去找这么个匠人，指不定能做个徒弟来学一下人家的手艺。,0.0015
cp qiqi,2017-11-10 13:16:45,6,评论,cp qi,0.4787
这个倒是知道，但是难免会有某些人说太贵了我负担不起一类理由就想把漆器这个东西打倒，一直觉得这是那群渣渣的锅，不是国家的锅，就像汉服,2017-11-10 12:43:06,6,评论,这个倒是知道，但是难免会有某些人说太贵了我负担不起一类理由就想把漆器这个东西打倒，一直觉得这是那群渣的锅，不是国家的锅，就像汉服,0.0215
我们自己不好好保护好好发展。艺术是要钱的，还是好好挣钱多买买吧。,2017-11-10 12:15:06,6,评论,我们自己不好保护好发展。艺术是要钱的，还是好挣钱多买吧。,0.042
有点怀疑是因为漆器太贵了_(:з)∠)_真金……,2017-11-10 12:13:29,6,评论,有点怀疑是因为漆器太贵了_(:з)∠)_真金…,0.0018
脚盆……,2017-11-10 12:02:47,5,评论,脚盆…,0.4821
是我们需要传承的太多了 难免顾此失彼,2017-11-10 11:41:54,5,评论,是我们需要传承的太多了 难免顾此失彼,0.999
7000年？？？,2017-11-10 10:57:50,4,评论,70年？,0.4655
7000年前浙江余姚河姆渡原始文化遗址出土了木胎涂漆碗。所以你？,2017-11-10 12:38:48,6,回复,70年前浙江余姚河姆渡原始文化遗址出土了木胎涂漆碗。所以你？,0.0029
身为文盲的我 表示啥都不想说,2017-11-10 12:43:10,4,回复,身为文盲的我 表示啥都不想说,0.9999
自己不努力还怪别人，自己一个创始人让别人发扬光大造福人类，哎这是说你丢人呢还是说你低调有内涵呢。,2017-11-10 10:48:41,5,评论,自己不努力还怪别人，自己一个创始人让别人发扬光大造福人类，哎这是说你丢人呢还是说你低调有内涵呢。,0.0021
不经大脑说这样的不觉的丢脸么？中国漆器重镇有多少？有哪些工艺？漆器相关从业人员有多少？年产量有多少？**渠道都是哪些？和别过对比有何优劣？这些东西没有研究过就不算了解中国漆器。不了解这些就在这里阴阳怪气的无脑讽刺更是无知和愚蠢的行为。,2017-11-10 11:47:11,6,回复,不经大脑说这样的不觉的丢脸么？中国漆器重镇有多少？有哪些工艺？漆器相关从业人员有多少？年产量有多少？*渠道都是哪些？和别过对比有何优劣？这些东西没有研究过就不算了解中国漆器。不了解这些就在这里阴阳怪气的无脑讽刺更是无知和愚蠢的行为。,0.0018
回复 @幻想者psccer:同时还包括古代天朝的文化,2017-11-10 16:25:22,6,回复,回复 @幻想者pscer:同时还包括古代天朝的文化,0.0047
回复 @幻想者psccer:难道只注重经济发展，就不会重视教育发展吗？那又怎么会谈得上中华民族的复兴。,2017-11-10 12:56:33,6,回复,回复 @幻想者pscer:难道只注重经济发展，就不会重视教育发展吗？那又怎么会谈得上中华民族的复兴。,0.0016
文化遗产就是要留存，要发展，要传承，陶器、漆器都被精美的瓷器代替了，日本漆器确实发展得不错，没必要过分自卑，要是哪个国家申遗了青铜器作为文化遗产，那也没什么，毕竟我们已经过了青铜器的辉煌时代了,2017-11-10 10:45:27,5,评论,文化遗产就是要留存，要发展，要传承，陶器、漆器都被精美的瓷器代替了，日本漆器确实发展得不错，没必要过分自卑，要是哪个国家申遗了青铜器作为文化遗产，那也没什么，毕竟我们已经过了青铜器的辉煌时代了,0.9999
脸上无光啊……漆器在古代算是礼器了。唉……西方黄毛小儿……唉……,2017-11-10 10:32:42,0,评论,脸上无光啊…漆器在古代算是礼器了。唉…西方黄毛小儿…唉…,0.9996
我觉得很厉害~希望这样的东西有人发扬，有人传承。,2017-11-10 10:21:33,6,评论,我觉得很厉害~希望这样的东西有人发扬，有人传承。,0.9997
这就相当于你孙子给你讲历史，,2017-11-10 10:19:04,5,评论,这就相当于你孙子给你讲历史，,0.0018
7000年？河姆渡文化还没个影子就有了？,2017-11-10 10:09:38,4,评论,70年？河姆渡文化还没个影子就有了？,0.0489
还真是河姆渡文化遗址出土的，在浙江余姚,2017-11-10 12:39:54,6,回复,还真是河姆渡文化遗址出土的，在浙江余姚,0.0664
(°∀°)ﾉ请问什么叫没有影子,2017-11-10 10:23:59,6,回复,(°∀°)ﾉ请问什么叫没有影子,0.4551
介绍说了，辉煌于日本(〜￣△￣)〜,2017-11-10 09:59:10,5,评论,介绍说了，辉煌于日本(〜￣△￣)〜,0.9999
一秒卡,2017-11-10 09:51:34,4,评论,一秒卡,0.6443
japan是什么东西？,2017-11-10 09:43:37,5,评论,japan是什么东西？,0.0071
7000年?那就叫Japan吧,2017-11-10 09:37:25,5,评论,70年?那就叫Japan吧,0.097
买不起的，这种东西大多成了奢侈品了,2017-11-10 09:36:12,6,评论,买不起的，这种东西大多成了奢侈品了,0.7958
差点以为被韩国申遗了,2017-11-10 09:33:01,6,评论,差点以为被韩国申遗了,0.0039
做这个的大都是穷，国家也不会像日本那样宣传，谈什么文化自信,2017-11-10 08:47:13,5,评论,做这个的大都是穷，国家也不会像日本那样宣传，谈什么文化自信,0.9995
对大漆严重过敏,2017-11-10 08:40:59,5,评论,对大漆严重过敏,0.0352
世界人民大团结,2017-11-10 07:58:57,5,评论,世界人民大团结,0.9947
这有什么办法，我们不珍惜扔了，被人家拿去当成宝并且发扬光大，还要怪别人抄袭？当然，不排除有些像棒子那样直接抢的。,2017-11-10 07:51:08,6,评论,这有什么办法，我们不珍惜扔了，被人家拿去当成宝并且发扬光大，还要怪别人抄袭？当然，不排除有些像棒子那样直接抢的。,0.6822
辉煌于唐，没落于清,2017-11-10 07:22:08,6,评论,辉煌于唐，没落于清,0.8355
破了这个666,2017-11-10 03:06:10,5,评论,破了这个6,0.0054
想起以前语文书里好嘴杨巴的故事了,2017-11-09 21:22:06,4,评论,想起以前语文书里好嘴杨巴的故事了,0.9999
bgm好评,2017-11-09 13:15:18,5,评论,bgm好评,0.9868
说为啥不反省自己的东西为什么被别人发扬起来的人，我觉得确实应该反省，但应该是每一位中华人反省,2021-06-17 23:38:26,5,评论,说为啥不反省自己的东西为什么被别人发扬起来的人，我觉得确实应该反省，但应该是每一位中华人反省,0.0028
按以前消费水平还真是华而不实,2017-11-08 13:07:01,5,评论,按以前消费水平还真是华而不实,0.0222
故宫博物院收藏的有一个漆盘挺漂亮,2021-06-16 00:10:09,5,评论,故宫博物院收藏的有一个漆盘挺漂亮,0.9999
没毛病，japan也有漆器的意思,2017-11-07 09:18:38,6,评论,没毛病，japan也有漆器的意思,0.0048
同理china有瓷器的意思,2017-11-10 07:25:33,6,回复,同理china有瓷器的意思,0.9996
回复 @不减10kg不改名:这样啊 丢人丢人 受教了,2017-11-08 23:41:59,6,回复,回复 @不减10kg不改名:这样啊 丢人 受教了,0.0138
兄弟你这理解能力。。。就是命名的人以为是日本的东西才取名japan，而不是直接把漆器翻译成Japan,2017-11-08 21:50:42,6,回复,兄弟你这理解能力。就是命名的人以为是日本的东西才取名japan，而不是直接把漆器翻译成Japan,0.0014
别的不说BGM 满分,2017-11-06 18:49:02,5,评论,别的不说BGM 满分,0.5256
中国人有多少买的起漆器的,2017-11-06 14:10:05,5,评论,中国人有多少买的起漆器的,0.9997
只是个名字罢了，是我们的终究是我们的,2017-11-06 13:12:59,5,评论,只是个名字罢了，是我们的终究是我们的,0.9968
再次心凉,2017-11-05 21:48:43,5,评论,再次心凉,0.5889
太漂亮了,2017-11-04 21:53:30,6,评论,太漂亮了,0.8605
好好看[暴走漫画_把持不住][暴走漫画_把持不住],2017-11-04 10:39:43,6,评论,好看,0.9723
忽然发现我们看到的不仅仅是漆器这一门手艺，大家都开始往大的方面想了| ू•ૅω•́)ᵎᵎᵎ,2017-11-03 23:46:03,6,评论,忽然发现我们看到的不仅是漆器这一门手艺，大家都开始往大的方面想了| ू•ૅω•́)ᵎ,0.002
写边城的沈从文先生是在日本学的漆器史，回国后开始了这个学科的研究,2021-06-08 22:13:27,5,评论,写边城的沈从文先生是在日本学的漆器史，回国后开始了这个学科的研究,0.9998
剔犀,2021-06-08 22:11:42,5,评论,剔犀,0.628
干嘛不做个华夏世界遗产,2017-11-03 19:55:41,5,评论,干嘛不做个华夏世界遗产,0.0038
无语,2021-06-08 17:55:06,5,评论,无语,0.0632
甘而可？,2017-11-03 19:21:45,6,评论,甘而可？,0.3592
无所谓，该是谁的就是谁的，不是别人说是谁的就是谁的,2017-11-03 18:30:50,4,评论,无所谓，该是谁的就是谁的，不是别人说是谁的就是谁的,0.0027
滴滴滴,2017-11-03 18:18:21,5,评论,滴,0.7814
楼下那个是哪家的？赶紧牵走，碍我眼了,2017-11-03 17:57:18,6,评论,楼下那个是哪家的？赶紧牵走，碍我眼了,0.9697
7000年历史哈哈哈哈哈哈哈哈[小电视_赞],2017-11-03 17:52:01,5,评论,70年历史哈,0.9992
七年级历史还给老师了吧(=・ω・=)难道夏朝之前的就不用算了麽(´･_･`),2017-11-05 21:33:05,5,回复,七年级历史还给老师了吧(=・ω・=)难道夏朝之前的就不用算了麽(´･_･`),0.9996
不好意思，中国的贾湖文化遗址已经九千年了。区区七千年，也就哪些祖国历史连我们零头都没有的国家不相信也不敢信。你要不要去搜一搜？,2017-11-03 17:56:35,6,回复,不好意思，中国的贾湖文化遗址已经九千年了。区七千年，也就哪些祖国历史连我们零头都没有的国家不相信也不敢信。你要不要去搜一搜？,0.9998
呵呵，你个日本人在这里阴阳怪气的。还有脸嘲笑中国？你们日本多少年历史啊,2017-11-10 12:31:29,6,回复,呵，你个日本人在这里阴阳怪气的。还有脸嘲笑中国？你们日本多少年历史啊,0.0029
天呐太好看了,2017-11-03 17:46:35,6,评论,天呐太好看了,0.9767
那啥，简介弄成简体可以吗，繁体的不是不认得就是看着好不习惯。。。,2017-11-03 17:44:37,5,评论,那啥，简介弄成简体可以吗，繁体的不是不认得就是看着好不习惯。,0.9948
我们老师说过，，鄱阳漆器只摆着政府机构内，，，虽然我没见过，，没落了,2017-11-03 17:21:04,5,评论,我们老师说过，鄱阳漆器只摆着政府机构内，虽然我没见过，没落了,0.9999
～(￣▽￣～),2017-11-03 17:00:00,5,评论,～(￣▽￣～),0.9997
japan感觉是英语,2017-11-03 16:40:27,3,评论,japan感觉是英语,0.8027
那不是日本嗎,2017-11-03 16:59:13,5,回复,那不是日本嗎,0.0414
我第一次听说也是由日语书，惭愧啊,2017-11-03 16:20:05,6,评论,我第一次听说也是由日语书，惭愧啊,0.9998
7000年前都能叫中国了？部落时代都有国家概念了？,2017-11-03 15:28:53,5,评论,70年前都能叫中国了？部落时代都有国家概念了？,0.0018
中国四大发明？？？四大发明哪一个是新中国成立后发明的？什么鬼逻辑,2017-11-03 17:05:54,5,回复,中国四大发明？四大发明哪一个是新中国成立后发明的？什么鬼逻辑,0.0027
回复 @HeikkiLuo:( ´_ゝ｀)笑死我了，逸民智商真是每况睿下,2017-11-04 16:11:55,5,回复,回复 @HeikiLuo:( ´_ゝ｀)笑死我了，逸民智商真是每况睿下,0.0014
只想说传统的漆器陶器瓷器，除了家里的碗，普通人谁能买得起,2017-11-03 15:04:30,5,评论,只想说传统的漆器陶器瓷器，除了家里的碗，普通人谁能买得起,0.0011
回复 @Minaundmia:这位说的怕是古董(눈_눈)正常现代漆器还是买得起的，陶器瓷器的话谁家没几个花盆,2017-11-03 23:54:19,6,回复,回复 @Minaundmia:这位说的怕是古董(눈_눈)正常现代漆器还是买得起的，陶器瓷器的话谁家没几个花盆,0.0013
你紫砂壶买过吗？买不起吗？,2017-11-03 15:33:49,6,回复,你紫砂壶买过吗？买不起吗？,0.0083
想要刷子(°∀°)ﾉ,2017-11-03 12:50:04,5,评论,想要刷子(°∀°)ﾉ,0.9999
这种东西难道不是和阿拉伯数字一样吗？阿拉伯人明明只是一个传播者，却被全世界冠以了这样的名字。,2017-11-03 12:48:23,5,评论,这种东西难道不是和阿拉伯数字一样吗？阿拉伯人明只是一个传播者，却被全世界冠以了这样的名字。,0.0023
