comment,contentposprob,contentnegprob,contentconfi,contentsenti
"('安息',)",0.969395,0.0306051,0.931989,2
"('安息吧',)",0.11469,0.88531,0.745134,0
"('安息',)",0.969395,0.0306051,0.931989,2
"('真相是什么不清楚也不妄传但学校处理方式确实有很多不合常理之处1学生出事第一时间不通知家长2家长来了解情况大门都不让进3孩子没有了救护车到了现场不进医院停尸等待家长处理意见而直接拉到殡仪馆4学校如果有证据如120进校时间或部分视频完全可以做澄清希望有真相告慰逝者',)",0.00147858,0.998521,0.996714,0
"('3亿美元的威力开始显示了',)",0.538908,0.461092,0.221831,1
"('警方这个通报比教育局的还简短除了加了一句家属无异议有披露一丁点儿详情吗最后又不出所料地喊出了不信谣不传谣难道不知道所谓谣言正是因为信息披露不及时不透明吗家属作为个体可以被无异议公众对关键监控缺失的关切不能再不了了之',)",1.65444e-05,0.999983,0.999963,0
"('悲伤的消息',)",0.558226,0.441774,0.0182792,2
"('那就这样就结束了',)",0.0462183,0.953782,0.897293,0
"('我真心觉得太有必要净网了到底能不能实名制把水军这种东西掐死啊',)",0.000621502,0.999379,0.998619,0
"('无异议就无异议了',)",0.00306658,0.996933,0.993185,0
"('这种手法叫留白就是给你留下悬念让人自己揣测你要不想有人想起这事只能从无数真真假假的信息和恶意的节奏中揣测还是公布真相比较好',)",0.000950178,0.99905,0.997889,0
"('山东莱阳一高中生校内不明不白死亡还有这个',)",0.0437293,0.956271,0.902824,0
"('监控呢',)",0.136749,0.863251,0.696114,0
"('哎',)",0.00104026,0.99896,0.997688,0
"('回复华粤槎如果死的是你的儿子估计你不会这么说了对一个母亲来说想知道自己的儿子是如何跳楼自尽的不为过吧',)",0.00105502,0.998945,0.997656,0
"('“家属对调查结论无异议同时呼吁公民不信谣不传谣共同营造清朗网络空间维护良好社会秩序”这句话已成为一句笑话了',)",0.00174986,0.99825,0.996111,0
"('看这些人有人性吗华粤槎该事件爆出后在短时间内转载数十万条流量暴涨舆论持续发酵还是同样的套路还是熟悉的配方营销号带数字ID的号网上传教士的号僵尸号新号今天都很活跃啊到处转发评论和控评看来三亿美元拨款下来了今天至少被四个带节奏的号删贴控评拉黑了',)",0.00234436,0.997656,0.99479,0
"('直接管理老师年级主任万丽霞总应该出来面对你学生的家长吧这个都做不到吗',)",0.00281787,0.997182,0.993738,0
"('排除刑事案件',)",0.962558,0.0374418,0.916796,2
"('大家难道还没从鲍毓明事件吸取教训么还没从李文亮医生的逝世吸取教训么还有姚策母亲那件事情什么事情发生只想黑幕黑幕呵呵你心里也太阴暗了当然不排除可能有这种情况但是前后发生的一系列事情我还是更相信zf的更相信xx【坐等最后的证据】不要被人利用了你的善良',)",0.000254662,0.999745,0.999434,0
"('家属都没异议了这件事也就到此为止',)",0.00257977,0.99742,0.994267,0
"('人生就像泡沫这是真的吗',)",0.376521,0.623478,0.163285,0
"('回复蓝天海bss的赞握手',)",0.99865,0.00135,0.997,2
"('你的新媒体班底是不是该换了啊',)",0.00908868,0.990911,0.979803,0
"('公信力－99',)",0.805481,0.194519,0.567735,2
"('高中时候也发生过学生去世的事情是学生自己的原因在自己家轻生的报纸都报道了学校虽然也怕有负面新闻可老师并没刻意隐瞒反而第一时间开班会给我们做心理辅导告诉我们校园生活和社会的区别具体的话不记得了但总之很暖心高中时期真的我是目前为止最幸福的一段时光',)",0.999903,9.6825e-05,0.999785,2
"('没有录像说个pi社会大众信吗大家都需要证据',)",0.00314781,0.996852,0.993005,0
"('只求一个问心无愧是世上最难做到的事',)",0.196535,0.803465,0.563256,0
"('谢谢新华社',)",0.995748,0.0042519,0.990551,2
"('想想孙小果都能从死刑犯改判最后还申请了发明出狱到后来更加肆无忌惮犯下更多滔天大罪这通告真实性可想而知',)",0.00362156,0.996378,0.991952,0
"('这个比教育局那个公告强很多真的要吸取危机应变教训死亡者家属心灵真的需要安抚这个社会应对越温情回馈越温暖',)",0.987854,0.0121464,0.973008,2
"('也许要考虑让各路官方学学怎么回应网络疑问',)",0.00566563,0.994334,0.98741,0
"('新时代下的舆情该如何甄别该如何应对该如何引导确实需要各公信部门官方媒体去深思去改变去作为',)",0.0100389,0.989961,0.977691,0
"('希望他的父母早日从悲痛中走出来',)",0.89745,0.10255,0.772112,2
"('感慨生命的脆弱明明上午还和妈妈说母亲节快乐',)",0.996093,0.00390711,0.991317,2
"('不要随意传谣尊重事实让逝者安息',)",0.0159996,0.984,0.964445,0
"('一定要加强教育引导孩子正确的生命价值观',)",0.147978,0.852022,0.671161,0
"('只希望家属得到一个属于他们的真相',)",0.023655,0.976345,0.947433,0
"('这个打击好大',)",0.0328478,0.967152,0.927005,0
"('为什么不经过家长的同意就火化',)",0.00048467,0.999515,0.998923,0
"('感觉警方的通报并不明确',)",0.00827639,0.991724,0.981608,0
"('太搞笑了',)",0.000256093,0.999744,0.999431,0
"('一定要公布监控',)",0.0748761,0.925124,0.833609,0
"('相信警方会给一个交代的',)",0.514665,0.485335,0.706706,1
"('好吓人',)",0.445787,0.554213,0.00936137,0
"('一定要严查给人一个交代',)",0.00243848,0.997562,0.994581,0
"('真的太可惜了',)",0.086717,0.913283,0.807296,0
"('最难过的一定是父母',)",0.742054,0.257946,0.426786,2
"('父母一定很心痛',)",0.474857,0.525143,0.497148,1
"('不做理中客相信事件真相',)",0.0105343,0.989466,0.97659,0
"('舆论也是挺可怕的',)",0.00821292,0.991787,0.981749,0
"('就这样的结果家长接受无缘无故孩子没了也不追究了',)",7.75729e-05,0.999922,0.999828,0
"('家长都同意了',)",0.253955,0.746044,0.435654,0
"('包括新华社在内的许多国媒都被带上节奏了是可喜还是可悲教员说别做群众的尾巴网络世界不是靠流量而是靠信仰',)",0.287781,0.712219,0.360487,0
"('不信谣不传谣严肃处理',)",0.168052,0.831948,0.626552,0
"('必须要有一个公道',)",0.963698,0.0363018,0.919329,2
"('一定要调查清楚给大家一个说法',)",0.0027014,0.997299,0.993997,0
"('看到这个感觉挺心疼的',)",0.860291,0.139709,0.689537,2
"('这个问题真的是所有人都该关注',)",0.0651978,0.934802,0.855116,0
"('就这样就接受了这个结果',)",0.000911213,0.999089,0.997975,0
"('姐妹们一起来看这个',)",0.997487,0.00251251,0.994416,2
"('一定要得到一个解决',)",0.614066,0.385934,0.142368,2
"('希望能够给我们一个合理的解释',)",0.883941,0.116059,0.742092,2
"('一定要引起重视得到解决',)",0.183373,0.816627,0.592505,0
"('就这样就算解决了嘛',)",0.00299012,0.99701,0.993355,0
"('这个问题应该深入解决',)",0.16038,0.83962,0.643601,0
"('希望有一个公平公正的对待',)",0.708063,0.291937,0.35125,2
"('等待公布结果吧真的是挺惋惜',)",0.0489017,0.951098,0.89133,0
"('还是有点不理解吧',)",0.000228023,0.999772,0.999493,0
"('这个问题一定要严肃对待',)",0.0681488,0.931851,0.848558,0
"('既然这样就散了吧',)",9.32492e-05,0.999907,0.999793,0
"('这个问题一定要深入了解解决',)",0.214378,0.785622,0.523604,0
"('考验当地政府能力的时候了',)",0.193966,0.806034,0.568965,0
"('这位母亲该有多难过呀',)",0.0981902,0.90181,0.7818,0
"('过程和结果一样重要',)",0.067111,0.932889,0.850865,0
"('那问题来了到底谁在推动未经调查证实的信息在网上发酵幕后黑手是谁你们新媒体应该好好反省了',)",0.000386342,0.999614,0.999141,0
"('既然家属无异议此事本身就不提了吧至于我们关切的处理事情过程的问题自己思考吧',)",0.000176302,0.999824,0.999608,0
"('没人在意六子吃了几碗粉大家只是想看肠子',)",0.0212362,0.978764,0.952808,0
"('受害者家属发的微博啊校方不作为现在倒来怪舆论了',)",0.00080971,0.99919,0.998201,0
"('已阅愿孩子安息',)",0.986969,0.0130314,0.971041,2
"('哈哈哈哈哈哈哈哈哈哈哈哈家属无异议真名法治国家呢',)",0.374067,0.625933,0.16874,0
"('造谣的管管吧不敢相信了',)",0.00488975,0.99511,0.989134,0
"('持续关注',)",0.997898,0.00210249,0.995328,2
"('我觉得重庆那个小妹自杀案有点离谱了能翻一翻吗新华社',)",0.00310766,0.996892,0.993094,0
"('正义网友一定是我的功劳',)",0.98449,0.0155102,0.965533,2
"('图文监控都有了不会还有人不信吧都说了理智理智再理智某些人被人当枪使了自己都不知道',)",0.00951593,0.990484,0.978854,0
"('人越蠢越相信阴谋论',)",0.361934,0.638066,0.195701,0
"('围观人看到切开肚子里的粉轻蔑的说到“就是嘛下次早点切开不就好了害我们等这么长时间警察怎么才来医院怎么不救啊天天监督你们真是累”转身离开前回头吐口痰清清嗓子“走下一家”',)",8.25059e-05,0.999918,0.999817,0
"('连文章都没看全就别发言了里面情况说的已经很详细了时间线也很完整了不过还会有人关心真相吗或者说不是他们以为的真相',)",0.0142321,0.985768,0.968373,0
"('孩子跳楼很可惜但这个事发酵的太快了当天全网在刷微博热搜全是利用的就是时间差网民连调查的时间都不给足警方很难不让人怀疑事出反常必有妖',)",0.00180544,0.998195,0.995988,0
"('那群从全国各地飞来统一举着花大喊口号的人别有用心啊',)",0.345028,0.654972,0.23327,0
"('都要记住一句话“未知全貌不予置评”',)",0.00765622,0.992344,0.982986,0
"('所以说吃瓜不信瓜啊让子弹飞一会之前越传越离谱',)",0.0015356,0.998464,0.996587,0
"('其实原本的通稿也没什么错处给了那个无辜的女孩和丧子的妈妈最大的体面',)",0.592955,0.407045,0.095455,2
"('我比较心疼49中那些高三的学生还有20几天就高考了唉',)",0.14551,0.85449,0.676645,0
"('保护好女孩子',)",0.951155,0.0488448,0.891456,2
"('班主任心理健康也关注一下',)",0.978197,0.0218027,0.95155,2
"('霍尊',)",0.40834,0.59166,0.0925785,0
"('各位云侦探键盘侠要不要道个歉江宁婆婆这类大V要不要反思一下',)",0.110785,0.889215,0.753811,0
"('那个女孩子一定要保护好的',)",0.809803,0.190197,0.577339,2
"('为什么前几天那么大的质疑一是处理方式不好另一方面有黑幕这个印象在民众心里烙印太深了',)",0.0012678,0.998732,0.997183,0
"('为什么总有一些人把自己当法官',)",0.0209545,0.979045,0.953434,0
"('从事件发生到出详细报告仅仅三天时间所以我们的媒体能不能等一等给我们的警察叔叔们一点调查取证的时间',)",0.00427967,0.99572,0.99049,0
"('很奇怪每次发生类似的社会案件就总有一群人张嘴就来调查不需要时间吗取证不需要时间吗趁着这段时间各种带节奏总是一副世人皆醉我独醒的样子他们只看他们想看的真相对于他们来说是不是不重要一条鲜活的生命就此消逝对于他们来说是不是也不重要',)",0.00263381,0.997366,0.994147,0
"('被舆论媒体导向了社会的愤怒视频监控还原了一切真相',)",0.00419967,0.9958,0.990668,0
"('家长无异议监控也公布了林同学安息吧',)",0.00729419,0.992706,0.983791,0
"('我相信国家相信政府但我保持合理的质疑下次遇到这种事我还是会发声会转发',)",0.895765,0.104235,0.768368,2
"('现在大家好像都表现的很理智一样开始批评那些当时可能被舆论冲昏了头脑的网友大家只是很关心这件事情而且当时的情况确实是警察局没有做详细声明就随便发声不明真相的大家想法出现偏差也可以理解',)",0.00553127,0.994469,0.987708,0
"('早就说了要信警方信政府',)",0.118046,0.881954,0.737675,0
"('政府机关是对的失去孩子的母亲激动质疑是对的只有开口跟着质疑的网友是错的居然还有人说要学会闭嘴当然不理智的网友是有但更多的是等待真相的人为什么我们作为公民不能质疑不能发声不能监督现在结果真相大白为什么一味地讽刺网友因为跟别人有同样的质疑就是chun你们是有多高明',)",0.000466819,0.999533,0.998963,0
"('逝者安息同时以后类似情况出现的时候要认真对待舆论才能牢牢掌握主动权不给别有用心之人以机会',)",0.343085,0.656915,0.23759,0
"('明明是一场令人惋惜的悲剧为什么会闹成今天这个地步是否背后有人在引导舆论挑拨人民对政府和警察的信任不管怎么样我始终愿意相信我们的国家和政府会一直在进步会越来越好',)",0.0863208,0.913679,0.808176,0
"('以后学会闭嘴努力做到未知全貌不予置评',)",0.0119548,0.988045,0.973434,0
"('成都49中能理解孩子母亲的心情病急乱投医但是平台上鱼龙混杂舆论导向被有心人带偏了导致很多人的被害妄想症发作',)",0.17692,0.82308,0.606844,0
"('再一次证明网友的互联网手机断案能力很傻',)",0.0429205,0.95708,0.904621,0
"('相信警方相信国家其他的逝者安息',)",0.951847,0.0481532,0.892993,2
"('人啊任何时候都不要放弃希望也不要钻牛角尖没有过不去的事儿别伤害自己也别伤害他人致成都49中轻生学生及家长',)",0.0461576,0.953842,0.897428,0
"('逝者安息对处理过程有质疑提出问题很正常因为不提的话可能就会被忽视但是一定要有判断不要被舆论牵着走不要成为一些别有用心的人的指向政府甚至国家的刀希望媒体也能提高可信度吧上次的豹子事件说法繁多新闻讲究新不错但是也得真呐不能因为怕后人一步就错失kpi而不顾真相引导舆论',)",0.0130775,0.986923,0.970939,0
